app,mode,destination,source,price,distance
Lyft,Lux Black,North End,Financial District,16.5,1.22
Lyft,Lyft XL,Fenway,North Station,16.5,3.2
Uber,UberX,Boston University,Financial District,17.0,5.56
Uber,Black SUV,North Station,Haymarket Square,26.5,0.49
Lyft,Shared,Beacon Hill,Northeastern University,7.0,2.41
Uber,UberPool,South Station,Beacon Hill,8.5,2.48
Lyft,Lux Black XL,Back Bay,Fenway,34.0,1.44
Uber,UberX,Financial District,South Station,7.0,0.63
Lyft,Lux Black,Beacon Hill,South Station,22.5,2.48
Lyft,Lux,West End,Haymarket Square,11.0,0.71
Lyft,Lux Black,North Station,Haymarket Square,16.5,0.54
Lyft,Shared,Fenway,Beacon Hill,5.0,2.33
Lyft,Lux Black,Back Bay,Boston University,19.5,1.95
Lyft,Lux Black XL,Haymarket Square,Financial District,27.5,1.02
Lyft,Shared,South Station,North Station,5.0,2.06
Lyft,Lux Black,Back Bay,South Station,27.5,3.31
Uber,UberX,North End,Financial District,7.0,1.21
Uber,Black SUV,Beacon Hill,South Station,29.5,2.5
Lyft,Lux Black XL,Back Bay,Haymarket Square,30.0,2.4
Uber,UberX,South Station,Theatre District,7.5,0.55
Uber,Black SUV,Beacon Hill,Boston University,31.0,2.79
Lyft,Lux Black XL,West End,South Station,30.0,1.91
Lyft,Lyft,North Station,Fenway,10.5,3.22
Uber,UberXL,Northeastern University,Theatre District,13.0,1.81
Uber,Black,Northeastern University,West End,22.5,3.2
Lyft,Lyft,Back Bay,North End,11.0,2.79
Uber,UberPool,Boston University,Beacon Hill,8.0,2.27
Lyft,Shared,Back Bay,Fenway,5.0,1.48
Uber,Black,Northeastern University,Back Bay,14.5,1.1
Uber,UberPool,Back Bay,Fenway,8.0,1.49
Lyft,Lux Black,Boston University,North Station,22.5,3.14
Lyft,Lyft XL,Haymarket Square,Theatre District,13.5,1.73
Lyft,Lux Black,Financial District,Northeastern University,34.0,4.23
Uber,UberPool,West End,Northeastern University,12.0,2.86
Lyft,Lux Black,West End,Northeastern University,22.5,2.85
Lyft,Shared,Back Bay,Boston University,5.0,1.49
Uber,Black,Haymarket Square,North Station,16.0,0.56
Lyft,Shared,Haymarket Square,Financial District,5.0,0.98
Uber,Black,Haymarket Square,West End,16.0,0.72
Lyft,Lux Black XL,North Station,Boston University,38.0,3.54
Lyft,Lyft XL,North Station,Fenway,22.5,3.22
Uber,UberPool,North End,Theatre District,7.5,1.57
Uber,UberPool,Boston University,North Station,8.5,3.01
Uber,UberXL,Boston University,North Station,19.5,3.01
Lyft,Shared,Beacon Hill,Haymarket Square,3.5,0.95
Uber,Black SUV,West End,North End,26.5,1.16
Lyft,Lux Black,West End,Northeastern University,26.0,2.84
Uber,WAV,Back Bay,South Station,9.5,3.53
Lyft,Lyft XL,Fenway,North Station,19.5,3.13
Uber,UberX,Financial District,Boston University,15.0,4.72
Uber,UberX,Back Bay,Boston University,8.5,1.51
Uber,Black,North End,Theatre District,18.5,1.57
Lyft,Lyft,Northeastern University,North Station,10.5,3.35
Lyft,Lyft XL,West End,South Station,16.5,1.77
Lyft,Lux,Financial District,Fenway,26.0,4.1
Uber,Black,Beacon Hill,Northeastern University,21.5,2.62
Lyft,Lux Black,Haymarket Square,West End,16.5,0.89
Uber,UberXL,North End,West End,16.5,1.23
Uber,Black,North Station,Northeastern University,24.5,3.22
Uber,Black,Financial District,Haymarket Square,16.0,0.99
Uber,UberX,Northeastern University,North Station,10.5,3.37
Lyft,Lux Black XL,Theatre District,Boston University,34.0,2.98
Uber,UberXL,Haymarket Square,Theatre District,14.0,1.61
Lyft,Lyft XL,Back Bay,Haymarket Square,16.5,2.38
Uber,UberX,Theatre District,Haymarket Square,7.5,1.18
Uber,WAV,Fenway,Beacon Hill,9.5,2.32
Uber,Black SUV,West End,Fenway,34.0,2.72
Lyft,Lux Black,Financial District,Fenway,34.0,4.3
Lyft,Lux,North Station,North End,11.0,0.91
Lyft,Shared,Theatre District,Haymarket Square,5.0,1.23
Uber,WAV,Fenway,Financial District,14.0,4.48
Uber,UberXL,Back Bay,Boston University,12.5,1.56
Lyft,Lux Black,South Station,North Station,19.5,1.73
Lyft,Lux,Financial District,Haymarket Square,11.0,1.07
Uber,Black,Beacon Hill,South Station,22.5,2.5
Uber,Black,West End,Haymarket Square,15.0,0.61
Uber,Black,West End,Northeastern University,22.5,2.86
Uber,Black SUV,North End,Beacon Hill,26.0,1.51
Uber,UberXL,West End,North End,11.0,1.16
Uber,WAV,South Station,North Station,8.5,2.12
Uber,WAV,Northeastern University,Back Bay,7.0,1.22
Uber,UberPool,North Station,Fenway,9.0,3.08
Lyft,Lux Black,Fenway,Theatre District,27.5,3.17
Uber,Black,South Station,Beacon Hill,18.5,1.47
Uber,UberPool,North Station,Fenway,9.0,3.07
Lyft,Lux,Boston University,North Station,19.5,3.19
Uber,UberXL,Northeastern University,Beacon Hill,16.0,2.56
Lyft,Shared,Haymarket Square,North Station,5.0,0.71
Uber,UberXL,Northeastern University,Beacon Hill,15.0,1.97
Lyft,Shared,Back Bay,North End,7.0,2.91
Uber,Black SUV,North Station,Fenway,34.0,3.07
Uber,Black,Back Bay,Haymarket Square,22.5,2.04
Uber,UberX,Fenway,Back Bay,8.0,1.42
Uber,UberPool,North End,Back Bay,11.0,2.72
Lyft,Lyft XL,South Station,North Station,13.5,2.07
Uber,UberXL,South Station,Theatre District,9.5,0.55
Uber,WAV,North Station,North End,7.5,0.92
Uber,UberXL,North End,Beacon Hill,18.5,2.19
Uber,UberPool,Northeastern University,Financial District,12.0,7.46
Lyft,Shared,West End,North End,3.0,1.24
Uber,Black,South Station,West End,17.5,2.14
Lyft,Lyft XL,North End,Beacon Hill,13.5,2.07
Lyft,Lux,Fenway,West End,19.5,2.98
Lyft,Lux Black XL,Haymarket Square,Financial District,26.0,1.26
Lyft,Lux Black XL,North Station,Haymarket Square,26.0,0.54
Uber,Black,Fenway,North Station,23.5,3.05
Uber,UberPool,Back Bay,North End,14.5,2.73
Lyft,Shared,Beacon Hill,South Station,5.0,2.58
Lyft,Lux,South Station,Back Bay,16.5,1.32
Lyft,Lux Black XL,North Station,Northeastern University,42.5,3.26
Lyft,Shared,Northeastern University,Beacon Hill,7.0,2.52
Lyft,Lux Black,South Station,North Station,19.5,2.13
Lyft,Lux Black,North End,Financial District,16.5,0.99
Uber,UberXL,Boston University,Theatre District,16.0,2.62
Uber,UberX,Haymarket Square,West End,8.5,0.72
Lyft,Lux,Northeastern University,West End,19.5,3.09
Uber,Black,North End,North Station,19.0,2.12
Uber,Black SUV,Theatre District,Fenway,33.0,2.66
Uber,UberPool,Fenway,Back Bay,7.5,1.34
Uber,Black SUV,Beacon Hill,Fenway,31.5,2.46
Lyft,Lyft,Fenway,Financial District,16.5,4.54
Lyft,Lux Black XL,West End,Fenway,32.5,2.85
Lyft,Lux Black,Theatre District,South Station,19.5,1.1
Lyft,Lyft XL,Back Bay,Northeastern University,11.0,1.27
Uber,UberX,Fenway,Theatre District,9.5,2.71
Lyft,Lyft,Beacon Hill,Boston University,10.5,2.68
Lyft,Lyft XL,Back Bay,Fenway,13.5,1.43
Lyft,Lux Black XL,Boston University,Beacon Hill,30.0,2.28
Lyft,Lux,Back Bay,Haymarket Square,19.5,2.37
Uber,Black,Haymarket Square,Theatre District,19.5,1.61
Lyft,Lyft XL,Financial District,North End,11.0,1.15
Lyft,Lux Black,North End,North Station,16.5,1.08
Uber,UberX,South Station,Beacon Hill,13.0,2.48
Uber,WAV,Haymarket Square,North Station,10.5,1.99
Uber,UberPool,Beacon Hill,Boston University,7.5,2.79
Uber,UberXL,Boston University,Beacon Hill,15.5,2.27
Lyft,Lyft XL,Northeastern University,West End,19.5,3.01
Lyft,Lux Black,Haymarket Square,Financial District,16.5,0.99
Lyft,Lux Black XL,Beacon Hill,Boston University,30.0,2.62
Lyft,Shared,Financial District,Haymarket Square,5.0,1.02
Lyft,Lux Black,West End,South Station,22.5,2.06
Uber,UberXL,Back Bay,North End,17.5,2.62
Lyft,Lyft,South Station,Beacon Hill,13.5,2.26
Uber,Black SUV,Boston University,Theatre District,28.0,2.62
Lyft,Lyft,Beacon Hill,Fenway,9.0,2.43
Lyft,Lux Black,North End,West End,16.5,1.06
Uber,UberXL,Financial District,Haymarket Square,11.5,0.8
Uber,UberX,Haymarket Square,North Station,8.5,0.56
Uber,UberXL,North End,North Station,12.0,1.08
Uber,Black SUV,Back Bay,Fenway,25.0,1.5
Uber,UberX,North End,Back Bay,10.0,3.17
Uber,UberX,North End,West End,8.0,1.06
Uber,UberXL,West End,Northeastern University,17.0,2.86
Uber,WAV,Fenway,North Station,9.5,3.05
Lyft,Lux Black XL,Northeastern University,West End,32.5,3.06
Uber,UberXL,Back Bay,North End,20.5,3.61
Lyft,Lux Black,North End,Beacon Hill,19.5,1.67
Lyft,Shared,North Station,Fenway,10.5,3.21
Lyft,Lyft XL,North End,Beacon Hill,13.5,2.11
Uber,WAV,North Station,South Station,13.5,2.29
Lyft,Lux Black,North Station,Fenway,38.5,3.23
Lyft,Lyft,Haymarket Square,West End,7.0,0.74
Uber,UberXL,Beacon Hill,South Station,20.5,2.58
Uber,Black,Beacon Hill,Haymarket Square,16.0,1.36
Uber,UberPool,Boston University,Beacon Hill,7.0,2.27
Uber,Black SUV,Northeastern University,Theatre District,27.0,1.8
Lyft,Lyft XL,South Station,Beacon Hill,16.5,2.39
Lyft,Lyft,Fenway,West End,9.0,2.96
Lyft,Lux,Theatre District,Boston University,19.5,2.95
Uber,Black,Back Bay,South Station,21.5,1.89
Uber,WAV,Haymarket Square,Beacon Hill,10.5,1.35
Uber,UberPool,Northeastern University,Beacon Hill,9.0,2.56
Lyft,Lux Black XL,Financial District,Fenway,42.5,4.35
Uber,Black,Northeastern University,North Station,27.0,3.37
Uber,Black SUV,North Station,Northeastern University,35.0,3.22
Lyft,Shared,Boston University,Beacon Hill,7.0,2.31
Uber,WAV,West End,Haymarket Square,7.5,0.68
Uber,UberXL,North End,Beacon Hill,14.5,2.19
Lyft,Lux,North End,West End,11.0,1.02
Uber,UberPool,Boston University,Theatre District,8.0,2.62
Lyft,Lux,North Station,North End,13.5,1.01
Lyft,Lux Black,Beacon Hill,South Station,22.5,2.64
Uber,UberX,North Station,Northeastern University,14.0,3.22
Lyft,Lux Black,West End,Northeastern University,22.5,2.74
Lyft,Lux Black,Beacon Hill,Northeastern University,38.0,2.44
Uber,WAV,North End,West End,8.5,1.0
Uber,WAV,Back Bay,Fenway,7.0,1.5
Lyft,Lux,Haymarket Square,Theatre District,16.5,1.71
Uber,UberX,Back Bay,North End,11.0,2.84
Lyft,Lux Black,Haymarket Square,North Station,16.5,0.74
Lyft,Lux Black,West End,Northeastern University,27.5,2.79
Uber,Black SUV,North Station,Fenway,37.0,3.07
Uber,Black SUV,Northeastern University,North Station,38.5,3.31
Lyft,Lux Black,Boston University,Beacon Hill,22.5,2.27
Lyft,Lux Black XL,North Station,Fenway,32.5,3.2
Uber,Black SUV,Northeastern University,Back Bay,26.0,1.1
Uber,UberX,North Station,North End,8.0,1.03
Uber,Black SUV,West End,Boston University,35.0,3.04
Lyft,Lux Black XL,Northeastern University,North Station,38.0,3.32
Uber,Black,Northeastern University,Theatre District,18.5,1.8
Lyft,Shared,West End,Haymarket Square,2.5,0.64
Lyft,Lux Black XL,Beacon Hill,Haymarket Square,26.0,1.39
Lyft,Shared,Financial District,Haymarket Square,3.5,1.05
Lyft,Lyft,North Station,Haymarket Square,7.0,0.54
Uber,UberXL,Haymarket Square,Back Bay,15.0,2.32
Lyft,Lyft XL,Boston University,Back Bay,13.5,1.43
Uber,UberPool,Haymarket Square,Beacon Hill,7.5,1.35
Uber,UberX,North Station,Haymarket Square,7.5,0.49
Lyft,Shared,Financial District,North End,5.0,1.08
Lyft,Lyft,Back Bay,Northeastern University,7.0,1.25
Uber,UberX,North End,Beacon Hill,9.5,2.19
Uber,Black,North Station,Fenway,21.5,2.48
Uber,Black SUV,Back Bay,Fenway,25.0,1.5
Uber,Black,North End,North Station,15.0,1.08
Lyft,Lux,Theatre District,Boston University,19.5,3.01
Lyft,Shared,Fenway,West End,7.0,2.96
Uber,Black,South Station,West End,19.5,2.14
Lyft,Lyft XL,Back Bay,Haymarket Square,19.5,3.05
Lyft,Lyft XL,Boston University,Theatre District,16.5,3.12
Uber,Black SUV,North Station,Northeastern University,34.0,3.22
Lyft,Lyft,Theatre District,North End,9.0,1.53
Lyft,Lyft XL,Fenway,Theatre District,22.5,3.12
Uber,UberXL,Back Bay,North End,18.0,2.84
Lyft,Lux Black XL,Haymarket Square,West End,27.5,0.91
Lyft,Lyft XL,Beacon Hill,Northeastern University,16.5,2.44
Lyft,Lyft XL,Financial District,North End,10.5,1.14
Uber,UberX,South Station,North Station,8.5,2.17
Lyft,Lux Black,Theatre District,Fenway,22.5,2.72
Lyft,Lyft XL,Haymarket Square,Theatre District,13.5,1.73
Uber,UberPool,Fenway,North Station,9.5,3.05
Lyft,Lux,Boston University,Financial District,30.0,5.4
Lyft,Lyft,Fenway,West End,11.0,2.98
Uber,Black SUV,Financial District,North End,26.0,1.34
Lyft,Lux Black,West End,Northeastern University,22.5,2.82
Uber,UberXL,North Station,Northeastern University,18.5,3.23
Lyft,Lyft,Financial District,Boston University,13.5,4.6
Uber,Black,Northeastern University,Financial District,26.0,3.3
Lyft,Lyft XL,Theatre District,North End,13.5,1.54
Uber,UberX,Fenway,North Station,10.5,3.05
Uber,WAV,North End,Financial District,7.5,1.21
Uber,Black SUV,Fenway,Back Bay,23.0,1.34
Uber,Black SUV,North Station,Boston University,38.0,3.39
Uber,WAV,Haymarket Square,Theatre District,7.5,1.61
Uber,Black,Haymarket Square,Financial District,16.0,1.25
Lyft,Lux,Theatre District,Boston University,19.5,3.02
Lyft,Shared,Northeastern University,Back Bay,3.0,1.12
Lyft,Lux Black,Boston University,Financial District,38.5,5.2
Uber,Black SUV,Haymarket Square,North Station,26.0,0.56
Uber,UberPool,South Station,Financial District,5.5,0.39
Lyft,Lux,Back Bay,Haymarket Square,19.5,2.01
Uber,UberXL,Theatre District,Northeastern University,19.5,1.94
Lyft,Shared,West End,North End,5.0,1.19
Uber,WAV,Fenway,Beacon Hill,8.5,2.32
Uber,WAV,Financial District,Haymarket Square,7.0,1.0
Uber,WAV,North Station,Boston University,10.5,3.39
Uber,WAV,Beacon Hill,Haymarket Square,9.5,1.43
Uber,UberPool,North Station,Haymarket Square,6.5,0.49
Lyft,Lyft XL,North End,Financial District,10.5,1.22
Lyft,Lux Black,Beacon Hill,South Station,45.5,2.38
Uber,UberXL,Haymarket Square,West End,14.0,0.72
Lyft,Lux Black XL,Financial District,North End,27.5,1.1
Uber,UberXL,Beacon Hill,Northeastern University,16.5,2.63
Lyft,Lux Black,West End,Northeastern University,27.5,2.81
Uber,UberXL,Financial District,Boston University,19.5,3.91
Uber,UberPool,Beacon Hill,Boston University,8.5,2.8
Lyft,Lux,Fenway,Financial District,22.5,4.52
Uber,UberPool,Theatre District,Boston University,8.0,2.98
Uber,UberPool,North Station,North End,7.5,1.03
Uber,Black SUV,Boston University,West End,35.0,2.8
Lyft,Lyft,North Station,Fenway,10.5,3.24
Lyft,Lux,West End,North End,13.5,1.23
Lyft,Lux Black,South Station,Beacon Hill,22.5,2.34
Lyft,Lux,Beacon Hill,Boston University,16.5,2.72
Lyft,Lyft XL,North Station,Haymarket Square,9.0,0.53
Lyft,Lyft,South Station,Financial District,7.0,0.44
Lyft,Lux Black,Beacon Hill,Northeastern University,22.5,2.44
Lyft,Lux Black XL,West End,Northeastern University,32.5,2.82
Uber,UberPool,North End,North Station,5.5,1.08
Uber,UberXL,Boston University,Theatre District,16.5,2.62
Uber,UberPool,Beacon Hill,South Station,9.0,2.5
Lyft,Lux Black,South Station,Beacon Hill,22.5,2.41
Uber,UberPool,Beacon Hill,Boston University,9.0,2.79
Lyft,Lux Black XL,Back Bay,Fenway,26.0,1.49
Uber,WAV,Beacon Hill,Boston University,11.5,2.8
Lyft,Lux,Fenway,West End,22.5,2.92
Lyft,Lux Black,Theatre District,Fenway,22.5,2.68
Uber,WAV,Boston University,Beacon Hill,9.5,2.27
Uber,UberX,Boston University,Financial District,13.0,4.44
Lyft,Lux Black XL,Back Bay,South Station,30.0,2.0
Uber,Black SUV,Financial District,Haymarket Square,26.0,1.0
Uber,Black SUV,Northeastern University,Theatre District,25.5,1.8
Lyft,Lux Black,North Station,Fenway,27.5,3.22
Uber,UberPool,Haymarket Square,Theatre District,8.0,1.61
Uber,Black SUV,Financial District,Haymarket Square,26.0,0.99
Lyft,Lyft XL,Theatre District,Haymarket Square,13.5,1.87
Lyft,Lux Black XL,South Station,North Station,27.5,2.17
Lyft,Lyft,North End,Theatre District,11.0,1.72
Uber,Black SUV,Boston University,North Station,33.5,3.01
Lyft,Lyft,Fenway,Beacon Hill,9.0,2.38
Lyft,Lyft XL,West End,Fenway,16.5,2.83
Uber,Black,Back Bay,Fenway,16.0,1.5
Uber,Black SUV,Fenway,North Station,35.0,3.05
Lyft,Shared,Northeastern University,Theatre District,7.0,2.14
Lyft,Lyft,Back Bay,Fenway,7.0,1.49
Lyft,Lux Black XL,North End,Financial District,26.0,1.01
Uber,Black SUV,Theatre District,Boston University,29.0,2.4
Uber,Black SUV,Boston University,Beacon Hill,27.0,2.25
Uber,UberXL,Fenway,North Station,16.5,3.05
Lyft,Lux Black,Fenway,North Station,27.5,3.18
Lyft,Lux Black XL,South Station,Beacon Hill,34.0,1.51
Lyft,Lux,Haymarket Square,West End,11.0,0.78
Uber,Black,Haymarket Square,Beacon Hill,17.0,1.35
Lyft,Lyft XL,Financial District,South Station,9.0,0.66
Lyft,Shared,Beacon Hill,North End,3.0,1.85
Uber,Black SUV,Financial District,Haymarket Square,27.5,0.99
Lyft,Lux Black XL,Boston University,Back Bay,27.5,1.58
Uber,UberXL,North End,Back Bay,16.5,2.33
Uber,UberPool,Theatre District,North End,8.5,1.41
Lyft,Lux Black,Fenway,Financial District,34.0,4.48
Uber,Black,North End,Beacon Hill,18.5,1.51
Lyft,Lux Black XL,Financial District,North End,34.0,1.16
Uber,UberPool,Financial District,Fenway,11.5,4.4
Lyft,Lux Black,South Station,Theatre District,16.5,0.71
Uber,Black SUV,North Station,Northeastern University,32.0,3.22
Uber,Black SUV,Boston University,Financial District,49.5,5.56
Uber,WAV,Theatre District,Boston University,10.5,2.98
Uber,Black SUV,North Station,South Station,27.5,1.58
Lyft,Lux,Theatre District,South Station,22.5,1.13
Lyft,Lyft XL,Haymarket Square,North Station,11.0,0.73
Lyft,Shared,Back Bay,North End,9.0,3.47
Lyft,Lux Black,Fenway,Beacon Hill,22.5,2.4
Lyft,Lux,Northeastern University,Financial District,34.0,3.42
Lyft,Lyft XL,North End,North Station,11.0,1.07
Lyft,Lux,Beacon Hill,South Station,16.5,2.57
Uber,UberX,South Station,Back Bay,9.5,3.45
Lyft,Shared,North Station,Fenway,7.0,3.28
Lyft,Lyft,Beacon Hill,Northeastern University,9.0,2.44
Uber,UberX,Theatre District,Boston University,9.5,2.98
Uber,Black,Financial District,North End,15.0,1.04
Uber,UberX,North Station,Haymarket Square,7.0,0.49
Uber,Black SUV,Haymarket Square,Beacon Hill,26.0,1.35
Lyft,Lux Black XL,Back Bay,Haymarket Square,32.5,2.4
Lyft,Shared,Haymarket Square,West End,5.0,0.86
Lyft,Shared,Back Bay,North End,5.0,2.94
Uber,UberX,West End,Northeastern University,9.5,2.87
Uber,UberXL,Theatre District,Haymarket Square,15.0,1.16
Lyft,Shared,Theatre District,Fenway,7.0,2.54
Uber,WAV,Back Bay,Haymarket Square,11.5,2.3
Uber,UberXL,Beacon Hill,Haymarket Square,11.5,0.91
Lyft,Lux Black XL,Beacon Hill,Fenway,47.5,2.44
Lyft,Lux Black,South Station,North Station,19.5,2.09
Uber,UberPool,West End,Fenway,10.0,2.72
Lyft,Shared,Financial District,Fenway,5.0,4.35
Lyft,Lux Black,North End,Theatre District,30.0,1.72
Lyft,Shared,Fenway,West End,3.5,2.94
Lyft,Lyft XL,North End,Back Bay,22.5,3.0
Uber,Black SUV,Boston University,West End,33.5,2.8
Lyft,Lux Black,Beacon Hill,Haymarket Square,16.5,1.37
Lyft,Lyft XL,Financial District,North End,11.0,1.21
Lyft,Lux,North End,Financial District,13.5,1.26
Lyft,Lux Black,Back Bay,Fenway,16.5,1.44
Lyft,Lux Black,Back Bay,Fenway,16.5,1.48
Uber,WAV,West End,South Station,12.0,2.74
Uber,UberX,Haymarket Square,Back Bay,14.0,2.32
Lyft,Lux,West End,Northeastern University,19.5,2.81
Lyft,Shared,South Station,Back Bay,3.5,1.37
Uber,UberPool,West End,Haymarket Square,7.5,0.61
Lyft,Lux,South Station,West End,13.5,1.44
Lyft,Lux Black,North End,West End,16.5,1.13
Lyft,Shared,Fenway,Theatre District,7.0,3.1
Lyft,Lux,Financial District,South Station,11.0,0.72
Lyft,Lyft XL,West End,North End,13.5,1.24
Uber,UberPool,Financial District,Northeastern University,15.5,4.55
Lyft,Lux Black,Financial District,Fenway,34.0,4.2
Uber,WAV,Haymarket Square,West End,7.0,0.72
Lyft,Lux Black XL,West End,Boston University,32.5,3.03
Uber,Black SUV,Northeastern University,Financial District,31.5,3.3
Uber,UberXL,Haymarket Square,Financial District,13.0,1.25
Uber,Black,North Station,Fenway,22.0,3.07
Lyft,Lux,Boston University,Theatre District,27.5,4.73
Uber,UberXL,Boston University,Back Bay,11.5,1.44
Uber,UberXL,North Station,South Station,13.5,1.5
Lyft,Shared,West End,Haymarket Square,3.5,0.69
Uber,UberXL,West End,North End,12.5,1.11
Lyft,Lyft XL,Back Bay,South Station,19.5,3.36
Lyft,Shared,Boston University,Financial District,9.0,5.4
Uber,Black,Haymarket Square,Theatre District,16.5,1.61
Lyft,Lux Black XL,South Station,Financial District,26.0,0.44
Lyft,Lyft XL,Northeastern University,Beacon Hill,13.5,2.1
Lyft,Lux Black,Northeastern University,North Station,27.5,3.27
Uber,Black,North End,Theatre District,16.0,1.57
Uber,Black,Theatre District,North End,19.5,1.41
Lyft,Lyft,North Station,North End,7.0,1.0
Uber,Black,Financial District,South Station,15.0,0.54
Lyft,Shared,Fenway,West End,7.0,2.98
Uber,UberXL,South Station,Beacon Hill,15.0,2.48
Uber,Black SUV,South Station,West End,29.0,2.14
Uber,Black SUV,Boston University,Theatre District,28.5,2.62
Lyft,Shared,Fenway,Beacon Hill,7.0,2.5
Uber,Black SUV,South Station,Theatre District,26.0,0.58
Lyft,Lux Black XL,Back Bay,South Station,67.5,3.25
Lyft,Lux,South Station,Beacon Hill,13.5,1.52
Lyft,Lyft,Northeastern University,West End,11.0,3.07
Lyft,Lux,Northeastern University,West End,19.5,3.06
